player_id,match_id,assists,attempt_at_goal,attempt_at_goal_against,attempt_at_goal_against_on_target,attempt_at_goal_blocked,attempt_at_goal_from_ball_progression,attempt_at_goal_from_corner,attempt_at_goal_from_cross,attempt_at_goal_from_free_kicks,attempt_at_goal_from_other,attempt_at_goal_from_pass,attempt_at_goal_from_penalty,attempt_at_goal_from_rebound,attempt_at_goal_inside_the_penalty_area,attempt_at_goal_inside_the_penalty_area_on_target,attempt_at_goal_off_target,attempt_at_goal_on_target,attempt_at_goal_outside_the_penalty_area,attempt_at_goal_outside_the_penalty_area_on_target,attempted_ball_progressions,attempted_switches_of_play,avg_speed,clean_sheets,completed_ball_progressions,completed_switches_of_play,corners,crosses,crosses_completed,defensive_pressures_applied,direct_defensive_pressures_applied,direct_free_kicks,direct_red_cards,distance_high_speed_running,distance_high_speed_sprinting,distance_jogging,distance_low_speed_sprinting,distance_walking,distributions_completed_under_pressure,distributions_under_pressure,forced_turnovers,fouls_against,fouls_for,free_kicks,goalkeeper_defensive_actions_inside_penalty_area,goalkeeper_defensive_actions_outside_penalty_area,goalkeeper_save_percentage,goalkeeper_saves,goalkeeper_saves_on_target,goal_kicks,goals,goals_conceded,goals_conceded_from_attempt_at_goal_against,goals_from_direct_free_kicks,goals_inside_the_penalty_area,goals_outside_the_penalty_area,headed_attempt_at_goal,indirect_free_kicks,indirect_red_cards,linebreaks_attempted,linebreaks_attempted_all_lines,linebreaks_attempted_attacking_and_midfield_line,linebreaks_attempted_attacking_line,linebreaks_attempted_attacking_line_completed,linebreaks_attempted_attacking_line_completed_only,linebreaks_attempted_attacking_line_only,linebreaks_attempted_completed,linebreaks_attempted_defensive_line,linebreaks_attempted_defensive_line_completed,linebreaks_attempted_defensive_line_completed_only,linebreaks_attempted_defensive_line_only,linebreaks_attempted_midfield_and_defensive_line,linebreaks_attempted_midfield_line,linebreaks_attempted_midfield_line_completed,linebreaks_attempted_midfield_line_completed_only,linebreaks_attempted_midfield_line_only,linebreaks_attempted_under_pressure,linebreaks_completed_all_lines,linebreaks_completed_attacking_and_midfield_line,linebreaks_completed_midfield_and_defensive_line,linebreaks_completed_under_pressure,matches_played,number_of_involvements,number_of_possession_sequences,number_of_shot_ending_sequences,offers_to_receive_in_behind,offers_to_receive_in_between,offers_to_receive_in_front,offers_to_receive_inside,offers_to_receive_outside,offers_to_receive_total,offsides,own_goals,passes,passes_completed,penalties,penalties_scored,received_offers_to_receive,receptions_between_midfield_and_defensive_line,receptions_in_behind,receptions_under_direct_pressure,receptions_under_indirect_pressure,receptions_under_no_pressure,receptions_under_pressure,red_cards,speed_runs,sprints,substitutions_in,substitutions_out,take_ons_completed,threat,throw_ins,time_played,top_speed,total_distance,xg,yellow_cards,team_id,team_name,player_name,player_number,position,birthday
475036,151620,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43924,BRA,RAYAN,26,Forward,2006-08-03T00:00:00Z
430605,151620,1,1,14,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,7.0452165603637695,0,0,1,1,3,0,30,2,3,0,1682.179931640625,38.709999084472656,4563.63037109375,505.3200378417969,3016.510009765625,21,31,13,1,2,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0,0,3,3,3,3,5,1,1,1,1,0,2,1,1,2,4,0,0,0,4,1,91,43,3,5,22,21,33,15,48,0,0,39,32,0,0,25,5,4,2,25,18,27,0,133,32,0,1,0,0.2654358744621277,0,83.52318333333334,27.958223342895508,9806.349609375,0,0,43924,BRA,BRUNO GUIMARAES,8,Midfielder,1997-11-16T00:00:00Z
429392,151620,0,2,14,0,0,0,0,1,0,0,1,0,0,2,1,0,1,0,0,0,0,7.438487529754639,0,0,0,0,0,0,7,1,0,0,520.3499755859375,23.209999084472656,1276.5400390625,156.64999389648438,574.3900146484375,2,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,6,2,2,2,4,4,4,8,0,0,4,4,0,0,4,2,0,0,3,3,3,0,49,9,1,0,0,0.31876131892204285,0,20.570300000000003,27.449125289916992,2551.14013671875,0.18829013407230377,0,43924,BRA,DANILO SANTOS,18,Midfielder,2001-04-29T00:00:00Z
394456,151620,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.272167205810547,0,0,0,0,0,0,22,4,0,0,757.25,55.599998474121094,2795.6201171875,329.7699890136719,1817.6600341796875,5,6,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,2,2,2,2,3,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,35,17,1,0,5,11,13,3,16,0,0,15,14,0,0,5,0,0,1,4,10,5,0,65,22,1,0,0,0.056821681559085846,0,55.072433333333336,28.102602005004883,5755.900390625,0,0,43924,BRA,FABINHO,17,Midfielder,1993-10-23T00:00:00Z
371956,151620,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43924,BRA,LEO PEREIRA,15,Defender,1996-01-31T00:00:00Z
308386,151620,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6.503665447235107,0,0,0,0,1,1,21,2,0,0,680.20001220703125,30.25,2496.72998046875,205.11000061035156,1902.81005859375,6,7,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,1,0,1,0,0,0,4,1,0,0,0,0,5,4,4,4,2,0,0,0,2,1,49,25,1,0,1,5,5,1,6,0,0,19,18,0,0,2,0,0,2,5,18,7,0,55,11,0,1,0,0.07412602752447128,0,49.02105,26.507991790771484,5315.10009765625,0,1,43924,BRA,CASEMIRO,5,Midfielder,1992-02-23T00:00:00Z
314197,151620,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43924,BRA,NEYMAR JR,10,Forward,1992-02-05T00:00:00Z
430597,151620,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43924,BRA,GABRIEL MARTINELLI,22,Forward,2001-06-18T00:00:00Z
396315,151620,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43924,BRA,WEVERTON,12,Goalkeeper,1987-12-13T00:00:00Z
411726,151620,0,2,14,0,1,0,0,1,0,0,1,0,0,1,1,0,1,1,0,3,0,6.533440589904785,0,1,0,0,0,0,34,8,0,0,1070.1900634765625,89.31999969482422,2687.6201171875,528.44000244140625,2697.540283203125,21,31,2,2,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10,1,2,3,1,0,0,4,1,0,0,0,0,6,3,2,3,9,0,1,0,3,1,86,35,4,3,28,17,31,17,48,0,0,40,32,0,0,25,3,0,2,28,14,30,0,93,38,0,1,1,0.35806572437286377,1,64.94268333333335,29.470195770263672,7073.1103515625,0.06968045234680176,0,43924,BRA,LUCAS PAQUETA,20,Midfielder,1997-08-27T00:00:00Z
463746,151620,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43924,BRA,ENDRICK,19,Forward,2006-07-21T00:00:00Z
405742,151620,0,1,14,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,11,1,5.823178291320801,0,3,1,0,4,2,39,5,1,0,1518.550048828125,277.6499938964844,3019.47998046875,742.9000244140625,4545.10986328125,21,38,2,3,2,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,11,1,0,2,2,1,1,7,3,3,2,2,0,6,2,1,5,10,1,0,0,7,1,87,42,4,15,35,11,15,46,61,0,0,32,25,0,0,26,13,2,1,28,19,29,0,117,60,0,0,2,0.8415639996528625,1,104.09348333333334,34.140018463134766,10103.689453125,0.036020368337631226,0,43924,BRA,VINICIUS JUNIOR,7,Forward,2000-07-12T00:00:00Z
430609,151620,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,6.140120029449463,0,3,0,2,3,0,21,2,0,0,736.08001708984375,57.279998779296875,1358.530029296875,270.1700134277344,1583.27001953125,6,11,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,1,0,1,1,0,0,5,3,2,0,1,1,3,2,0,1,3,1,0,1,2,1,23,15,1,7,6,0,9,4,13,0,0,7,5,0,0,5,2,1,1,8,2,9,0,63,21,1,0,2,0.8784706592559814,0,39.150800000000004,29.831056594848633,4005.330078125,0,0,43924,BRA,MATHEUS CUNHA,9,Forward,1999-05-27T00:00:00Z
335656,151620,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.619245529174805,0,0,0,0,1,0,2,0,1,0,753.67999267578125,168.28001403808594,1933.3701171875,336.9500427246094,1964.530029296875,6,11,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,17,0,1,10,9,8,9,14,0,0,0,0,0,7,5,4,6,9,0,1,0,6,1,80,26,1,3,1,11,2,13,15,0,0,38,34,0,0,13,1,1,0,7,31,7,0,69,30,1,0,0,0.09919500350952148,2,55.072433333333336,32.71660614013672,5156.81005859375,0,0,43924,BRA,DANILO,13,Defender,1991-07-15T00:00:00Z
485069,151620,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43924,BRA,EDERSON SILVA,2,Midfielder,1999-07-07T00:00:00Z
448420,151620,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.002864837646484,0,0,0,0,0,0,10,3,1,0,608.8800048828125,116.70999908447266,1368.9000244140625,345.4200134277344,1456.949951171875,8,8,2,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9,1,0,2,2,1,1,9,3,3,1,1,1,4,4,2,2,6,1,0,1,6,1,27,14,2,0,3,0,0,3,3,0,0,12,12,0,0,3,3,0,1,5,6,6,0,60,26,1,0,0,0.3201654851436615,0,38.946716666666674,29.016815185546875,3896.860107421875,0,0,43924,BRA,LUIZ HENRIQUE,21,Forward,2001-01-02T00:00:00Z
430601,151620,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.8672099113464355,0,0,0,0,0,0,10,2,2,0,1347.93994140625,103.58000183105469,4352.759765625,382.760009765625,3992.22998046875,28,29,1,1,1,2,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,11,0,0,10,9,9,10,10,0,0,0,0,0,1,1,1,1,4,0,0,0,4,1,172,52,0,0,1,11,7,5,12,0,0,84,82,0,0,8,0,0,0,9,69,9,0,122,30,0,0,0,0.07093127816915512,0,104.09348333333334,31.005508422851562,10179.26953125,0,0,43924,BRA,GABRIEL MAGALHAES,3,Defender,1997-12-19T00:00:00Z
433872,151620,0,2,14,0,1,0,0,1,0,0,1,0,0,1,1,0,1,1,0,4,0,6.7155961990356445,0,1,0,3,6,3,47,5,0,0,1816.409912109375,500.3299865722656,4256.97021484375,988.85003662109375,4088.4599609375,16,29,9,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10,2,0,2,0,0,0,2,4,1,1,2,0,4,1,1,2,7,0,0,0,2,1,80,39,7,21,34,4,30,29,59,0,0,29,19,0,0,21,17,2,1,21,18,22,0,152,80,0,0,1,1.5963294506072998,0,104.09348333333334,33.10727310180664,11651.0205078125,0.09275224804878235,0,43924,BRA,RAPHINHA,11,Forward,1996-12-14T00:00:00Z
367981,151620,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.068724632263184,0,0,0,0,1,1,31,14,2,0,1510.8800048828125,176.08999633789062,4514.1201171875,672.8099365234375,3655.39013671875,19,26,1,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,22,0,2,15,13,12,13,18,0,0,0,0,0,7,5,4,5,13,0,1,0,9,1,135,55,3,3,6,14,3,20,23,0,0,64,57,0,0,11,2,0,2,20,34,22,0,145,51,0,0,0,0.03344705328345299,7,104.09348333333334,30.930234909057617,10529.2900390625,0,0,43924,BRA,DOUGLAS SANTOS,16,Defender,1994-03-22T00:00:00Z
335658,151620,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43924,BRA,ALEX SANDRO,6,Defender,1991-01-26T00:00:00Z
430594,151620,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6.2106781005859375,0,2,0,0,0,0,10,1,1,0,758.96002197265625,104.75,1802.3800048828125,449.0299987792969,1960.5,7,8,0,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9,1,0,2,2,1,1,9,1,1,0,0,0,6,6,5,5,3,1,0,0,3,1,42,23,0,4,2,0,3,3,6,0,0,22,22,0,0,1,2,0,0,3,15,3,0,65,30,0,1,2,0.12597708404064178,6,49.02105,29.412220001220703,5075.6201171875,0,1,43924,BRA,ROGER IBANEZ,24,Defender,1998-11-23T00:00:00Z
431889,151620,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43924,BRA,BREMER,14,Defender,1997-03-18T00:00:00Z
519836,151620,0,2,14,0,0,0,0,1,0,0,1,0,0,2,1,0,1,0,0,2,0,6.906543254852295,0,1,0,0,0,0,25,5,0,0,1200.969970703125,159.29000854492188,3297.39013671875,480.27001953125,2360.89013671875,4,7,5,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,3,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,1,3,0,0,0,0,1,21,11,2,15,1,0,12,4,16,0,0,5,4,0,0,0,9,0,1,6,3,7,0,95,43,0,1,1,4.281344413757324,0,65.14676666666668,33.204505920410156,7498.810546875,0.39836370944976807,0,43924,BRA,IGOR THIAGO,25,Forward,2001-06-26T00:00:00Z
395427,151620,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43924,BRA,EDERSON,23,Goalkeeper,1993-08-17T00:00:00Z
332946,151620,0,2,14,0,0,0,2,0,0,0,0,0,0,2,0,2,0,0,0,0,3,5.6437296867370605,0,0,3,0,0,0,6,0,2,0,1163.8599853515625,114.71001434326172,4140.7998046875,414.3800048828125,3958.07958984375,13,16,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,14,0,5,9,7,3,4,11,0,0,0,0,0,5,4,0,0,2,0,4,0,0,1,155,44,4,1,0,10,6,5,11,0,0,75,73,0,0,5,2,0,3,4,68,7,0,98,26,0,0,0,0.08979854732751846,0,104.09348333333334,33.25642776489258,9791.830078125,0.20704445242881775,0,43924,BRA,MARQUINHOS,4,Defender,1994-05-14T00:00:00Z
372266,151620,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43872,MAR,Sofyan AMRABAT,4,Midfielder,1996-08-21T00:00:00Z
441307,151620,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6.982714653015137,0,3,0,0,1,0,28,2,0,0,1242.3599853515625,98.660003662109375,3675.60009765625,528.5899658203125,2408.97998046875,27,31,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,5,5,5,5,5,0,0,0,5,1,81,33,4,12,21,6,25,14,39,0,0,36,33,0,0,14,20,1,0,17,24,17,0,100,37,0,1,3,0.5603004097938538,0,68.33930000000001,30.723079681396484,7954.1904296875,0,0,43872,MAR,Azzedine OUNAHI,8,Midfielder,2000-04-19T00:00:00Z
505112,151620,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43872,MAR,Gessime YASSINE,16,Midfielder,2005-11-22T00:00:00Z
448612,151620,0,1,12,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,4,0,6.167827606201172,0,1,0,0,1,0,31,3,1,0,1227.3800048828125,209.32000732421875,2796.600341796875,561.77001953125,3752.06005859375,20,25,4,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,6,0,0,0,0,0,6,6,6,6,5,0,0,0,5,1,61,28,5,2,5,0,2,5,7,0,0,27,24,0,0,1,14,0,1,15,15,16,0,114,38,0,1,1,0.44883033633232117,0,83.14631666666668,33.21949005126953,8547.1298828125,0.010233117267489433,0,43872,MAR,Bilal EL KHANNOUSS,23,Midfielder,2004-05-10T00:00:00Z
433426,151620,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7.234736919403076,0,1,0,0,1,0,3,1,0,0,319.20001220703125,71.69999694824219,460.4700012207031,137.9700164794922,422.1099853515625,3,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,2,0,8,3,0,9,2,11,0,0,2,2,0,0,2,1,1,0,3,0,3,0,26,12,1,0,1,4.701529026031494,0,11.76851666666667,31.09044647216797,1411.449951171875,0,0,43872,MAR,Soufiane RAHIMI,9,Forward,1996-06-02T00:00:00Z
524320,151620,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43872,MAR,Amine SBAI,17,Forward,2000-11-05T00:00:00Z
356956,151620,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6705336570739746,0,0,0,0,0,0,0,0,3,0,79.38999938964844,0,874.48004150390625,6.53000020980835,3672.83984375,0,7,0,0,0,3,23,18,0.800000011920929,4,4,4,0,1,0,0,0,0,0,0,0,33,3,10,14,1,0,1,2,3,0,0,0,0,16,1,0,3,13,0,1,0,0,1,72,39,1,0,0,7,3,4,7,0,0,39,21,0,0,7,0,0,0,2,27,2,0,8,1,0,0,0,0.034140441566705704,0,104.09348333333334,21.35104751586914,4633.23974609375,0,0,43872,MAR,Yassine BOUNOU,1,Goalkeeper,1991-04-05T00:00:00Z
400721,151620,0,3,12,0,0,0,0,0,0,1,2,0,0,1,0,3,0,2,0,5,2,5.849932670593262,0,2,2,1,4,2,20,5,3,0,1229.9000244140625,262.6500549316406,3851.510009765625,654.67999267578125,4150.7802734375,23,34,4,3,5,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,14,0,2,5,5,3,3,12,1,1,0,0,1,8,6,3,5,5,0,2,1,4,1,129,56,6,4,21,6,8,23,31,0,0,55,52,0,0,15,17,0,3,14,43,17,0,112,53,0,0,0,0.310945063829422,8,104.09348333333334,30.81316566467285,10149.51953125,0.2198963165283203,0,43872,MAR,Achraf HAKIMI,2,Defender,1998-11-04T00:00:00Z
494742,151620,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43872,MAR,Youssef BELAMMARI,19,Defender,1998-09-20T00:00:00Z
411678,151620,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43872,MAR,Ayoub El Kaabi,20,Forward,1993-06-25T00:00:00Z
494293,151620,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.518451690673828,0,0,0,0,3,0,13,1,0,0,671.47998046875,88.30999755859375,1580.2899169921875,259.3900146484375,1238.9100341796875,6,8,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,2,1,1,2,1,0,0,0,1,1,26,12,0,17,10,2,7,22,29,0,0,9,9,0,0,6,5,0,1,4,8,5,0,53,21,1,0,0,1.1643041372299194,0,35.32971666666667,29.674610137939453,3838.380126953125,0,0,43872,MAR,Chemsdine TALBI,7,Midfielder,2005-05-09T00:00:00Z
485767,151620,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43872,MAR,Redouane HALHAL,25,Defender,2003-03-05T00:00:00Z
395760,151620,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43872,MAR,Marwane SAADANE,5,Defender,1992-01-17T00:00:00Z
505097,151620,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,7.314097881317139,0,1,1,1,1,0,15,0,2,0,770.3599853515625,95.5999984741211,2070.489990234375,397.8299865722656,1023.7899780273438,13,15,1,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,1,0,1,1,0,0,4,2,1,0,0,1,3,2,1,1,3,1,0,0,3,1,55,20,1,6,11,1,14,4,18,0,0,26,23,0,0,5,7,0,1,8,16,9,0,62,27,1,0,1,0.6587237119674683,0,35.75418333333333,28.49286460876465,4358.0703125,0,0,43872,MAR,Samir EL MOURABET,15,Midfielder,2005-10-06T00:00:00Z
448598,151620,0,3,12,0,2,0,0,0,0,0,3,0,0,1,0,0,1,2,1,2,0,6.574854373931885,0,2,0,0,0,0,67,4,0,0,1523.2498779296875,465.3399658203125,4146.43017578125,963.76007080078125,3025.610107421875,19,25,6,2,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,7,2,0,2,1,0,0,4,2,1,0,0,0,3,2,1,1,7,1,0,0,4,1,54,18,3,36,23,6,45,20,65,1,0,24,21,0,0,16,15,1,2,19,6,21,0,120,76,0,1,1,2.3019464015960693,0,92.32496666666667,33.66965103149414,10124.390625,0.39914706349372864,0,43872,MAR,Ismael SAIBARI,11,Midfielder,2001-01-28T00:00:00Z
